place_id,population
"6074","5804"
"17093","1239"
"25127","253"
"3085","935"
"8107","15256"
"8108","6542"
"25128","145"
"8106","9938"
"46147","23253"
"17094","1417"
"43072","107"
"25129","188"
"46151","916"
"46152","118"
"46153","546"
"46156","2685"
"43073","100"
"43074","2393"
"17095","38373"
"7028","1372"
"46157","3575"
"12074","951"
"7029","5988"
"17096","218"
"7030","2273"
"8109","273"
"7031","36914"
"46150","2345"
"22149","338"
"32041","798"
"50142","28"
"32042","1708"
"6072","2746"
"18121","145"
"31157","4816"
"28075","8791"
"26089","151136"
"10109","1994"
"48903","2433"
"18122","20342"
"34903","195"
"34096","51"
"45085","2387"
"47078","176"
"50143","811"
"50144","31"
"31158","298"
"23056","3665"
"22150","530"
"41054","862"
"41055","18662"
"19160","1249"
"30024","94404"
"3084","578"
"46148","2025"
"30025","7141"
"46149","507"
"40113","521"
"49098","215"
"49099","101"
"10110","2699"
"5112","105"
"22151","99"
"44138","122"
"42106","14"
"27027","2140"
"15042","3338"
"28076","581"
"28901","1299"
"49100","307"
"4059","1477"
"4060","538"
"4061","763"
"14038","42605"
"50146","240"
"12072","1302"
"21046","3371"
"50147","956"
"13051","366"
"24090","376"
"45086","589"
"12073","141"
"49101","154"
"39039","593"
"50148","288"
"50149","35"
"27028","98276"
"18123","323"
"41056","4576"
"18124","488"
"31159","1318"
"37173","1590"
"26091","154"
"50150","814"
"50151","698"
"19161","257"
"22905","342"
"23057","842"
"14039","2994"
"31160","132"
"24091","628"
"19162","69"
"31248","329"
"19163","68"
"4062","5482"
"17102","688"
"17103","7006"
"46158","1283"
"32043","2872"
"37175","454"
"29066","480"
"37174","1037"
"28078","48"
"49102","187"
"40115","168"
"17097","283"
"28079","3266126"
"49103","458"
"45087","10453"
"10111","1579"
"5114","1415"
"9196","143"
"10112","1751"
"9197","166"
"2045","4652"
"37176","142"
"10113","2533"
"41057","278"
"50152","1985"
"5115","594"
"6075","530"
"50153","1128"
"45088","3544"
"42107","69"
"24093","359"
"34098","1005"
"6076","974"
"9198","109"
"49104","336"
"2046","1383"
"17098","449"
"25133","920"
"44142","28"
"37177","260"
"50154","155"
"49105","146"
"41058","23550"
"41059","46089"
"28080","71826"
"10114","1323"
"16121","241"
"19165","51"
"42108","10"
"29067","574654"
"19166","180"
"13052","7998"
"19167","152"
"18126","1781"
"50155","92"
"6077","365"
"25130","220"
"50156","259"
"8110","18579"
"8111","273"
"48058","1158"
"50160","3035"
"50157","356"
"37178","98"
"10115","4122"
"5116","99"
"6078","556"
"10116","4602"
"15043","5391"
"45089","1705"
"50159","922"
"49107","123"
"5117","204"
"9199","103"
"9200","58"
"9201","28"
"7033","43808"
"48059","515"
"37179","202"
"5118","74"
"23058","11264"
"6079","765"
"50161","114"
"9202","22"
"7034","1509"
"19168","294"
"31161","434"
"49108","478"
"49109","633"
"29068","15528"
"46159","30919"
"5119","24"
"26092","121"
"8112","20573"
"15044","1356"
"34099","66"
"8113","77714"
"26093","56"
"24094","1733"
"24095","334"
"19169","34"
"34100","141"
"46160","2428"
"49110","364"
"49112","123"
"49111","126"
"13053","17997"
"26094","69"
"28082","8840"
"32044","870"
"45090","383"
"44143","531"
"21047","2135"
"47080","52"
"37180","68"
"7032","29040"
"45091","438"
"50162","168"
"18127","22116"
"24096","115"
"19170","229"
"31162","52"
"40903","101"
"40118","50"
"29069","143386"
"43076","594"
"10117","207"
"18128","417"
"19171","7474"
"41060","19457"
"31163","2858"
"34101","46"
"43075","97"
"8242","266"
"4063","1238"
"50163","5812"
"7035","2227"
"16122","304"
"36026","24319"
"39040","5125"
"41061","2627"
"46161","1828"
"21048","396"
"45092","247"
"48060","5006"
"5120","30"
"23059","6812"
"50902","86"
"7036","37193"
"45093","159"
"37181","263"
"5121","312"
"41062","2704"
"37183","415"
"44144","401"
"40119","212"
"40120","235"
"40121","279"
"37182","85"
"5122","116"
"8114","28189"
"8115","4801"
"23060","24215"
"40122","623"
"48061","991"
"47081","45"
"43077","578"
"44145","1262"
"17100","288"
"45094","442"
"43078","1070"
"16123","64"
"2047","110"
"19172","52"
"32045","2705"
"8116","700"
"8117","3141"
"43079","504"
"8118","23515"
"43080","276"
"43081","827"
"8119","9211"
"43082","497"
"46162","1596"
"25131","598"
"46163","2469"
"46164","15952"
"46165","9667"
"17101","761"
"25132","218"
"37184","272"
"10118","305"
"40124","266"
"37186","98"
"44146","257"
"12075","166"
"45095","838"
"40123","157"
"24097","228"
"8120","9326"
"42110","66"
"24098","1270"
"42111","288"
"24099","165"
"38025","9061"
"47082","1058"
"8121","128265"
"19173","70"
"12076","84"
"49113","169"
"47083","102"
"37187","635"
"40125","84"
"49114","42"
"19174","105"
"26095","98"
"37188","162"
"49115","182"
"47084","1509"
"44147","522"
"45096","1241"
"19175","38"
"15045","3885"
"34102","220"
"30026","32209"
"39041","2105"
"19176","268"
"34103","98"
"9206","57"
"36027","5272"
"9208","200"
"28083","14305"
"6080","2263"
"50164","461"
"5123","112"
"6081","1184"
"9209","5728"
"47086","4647"
"47085","20510"
"11023","11708"
"42113","713"
"5124","95"
"39042","7556"
"8122","2322"
"19177","66"
"26096","338"
"47087","430"
"19178","32"
"27029","1725"
"36028","4791"
"45097","1275"
"28084","23274"
"47088","112"
"47089","147"
"9211","1559"
"49116","373"
"34104","251"
"46166","10822"
"31164","733"
"15046","7406"
"52001","86487"
"32046","1184"
"40126","68"
"40127","36"
"37189","119"
"13054","6005"
"19179","98"
"10119","622"
"48064","761"
"25134","806"
"45098","2651"
"20901","1999"
"48062","383"
"31165","3547"
"31166","287"
"48063","438"
"31167","1086"
"34106","124"
"6082","475"
"5125","59"
"23061","9941"
"45099","5099"
"50165","2324"
"17099","104"
"32047","1913"
"7037","5038"
"6083","59335"
"9213","297"
"9214","725"
"9906","1444"
"9215","409"
"9216","423"
"9217","388"
"39043","2028"
"10120","162"
"16124","2336"
"5126","62"
"45100","214"
"15047","2530"
"50166","264"
"13055","667"
"31168","288"
"50167","238"
"32048","1023"
"44148","96"
"10121","9607"
"50168","30"
"49117","457"
"34107","73"
"50169","433"
"19181","59"
"39044","4741"
"39045","380"
"33037","37959"
"17105","318"
"19182","41"
"37190","196"
"7902","1405"
"45101","4856"
"40128","131"
"13056","15368"
"5127","701"
"29070","82742"
"43083","178"
"31169","3416"
"9218","439"
"37191","106"
"19184","110"
"10122","248"
"46167","345"
"3086","237"
"49118","215"
"19183","73"
"21049","3848"
"2048","1501"
"16125","2221"
"5128","387"
"15048","6200"
"42115","100"
"42116","46"
"19185","28"
"16126","905"
"10123","660"
"19186","80"
"28085","6108"
"31170","57"
"25135","1351"
"19187","51"
"46168","2634"
"44149","116"
"31171","839"
"37192","433"
"9219","35522"
"37193","402"
"6084","1267"
"9220","71"
"43084","691"
"44150","31"
"5129","122"
"5130","102"
"5131","95"
"46169","43691"
"36029","19399"
"45102","4875"
"19188","46"
"18132","3651"
"29071","1271"
"9221","695"
"15049","1226"
"35012","20072"
"37194","277"
"46170","4302"
"21050","22088"
"10124","836"
"45103","402"
"19189","173"
"8138","6267"
"4064","6403"
"47090","3210"
"4903","9021"
"49119","257"
"28086","8938"
"43085","297"
"41063","3480"
"49120","56"
"19190","3275"
"30027","71890"
"24100","884"
"2049","852"
"37195","39"
"44151","239"
"42117","162"
"28087","4389"
"8123","25868"
"39046","1504"
"25137","14683"
"17106","189"
"8124","51318"
"29072","5149"
"17107","337"
"25136","107"
"18133","2794"
"5132","991"
"42118","22"
"49121","407"
"18134","7939"
"19191","14"
"9223","44"
"9224","178"
"47091","77"
"46171","21935"
"9225","85"
"12077","6525"
"29073","2594"
"36030","4440"
"36031","644"
"19192","2645"
"27030","3568"
"50170","405"
"22155","76"
"6085","4226"
"50171","97"
"49122","967"
"15050","1932"
"22156","404"
"37196","70"
"27031","18433"
"44152","67"
"3088","8165"
"8128","682"
"8127","3034"
"37197","93"
"37198","226"
"3089","12167"
"50172","200"
"44153","2434"
"16128","56"
"31172","478"
"10125","954"
"44154","340"
"37199","137"
"5133","71"
"43091","162"
"17110","1679"
"43092","12136"
"17109","916"
"44155","1233"
"14040","4489"
"16129","103"
"16130","643"
"2050","97"
"49123","593"
"12078","370"
"10126","1682"
"12079","572"
"22157","212"
"19193","23"
"46173","1630"
"43086","7364"
"43088","2890"
"8125","36239"
"8130","136"
"31173","1092"
"16131","129"
"42119","185"
"44156","54"
"47092","109"
"2051","2051"
"45104","525"
"32049","711"
"18135","5433"
"10127","5739"
"29074","964"
"18136","2113"
"37200","216"
"40129","177"
"28088","353"
"40130","146"
"42120","155"
"25139","579"
"41064","7056"
"14041","3855"
"47093","868"
"37201","263"
"6086","1343"
"42121","57"
"50173","157"
"44157","64"
"32050","2529"
"27032","3616"
"40131","61"
"37202","1343"
"9226","56"
"6087","2372"
"37203","156"
"46174","1164"
"45105","406"
"3903","4968"
"8131","998"
"25140","1041"
"43089","387"
"25138","625"
"8126","12041"
"13057","1315"
"6088","15457"
"14042","22859"
"18137","1189"
"46175","584"
"23062","1725"
"8132","464"
"8133","150"
"43090","1512"
"8135","8755"
"25142","489"
"25141","179"
"50174","94"
"9227","149"
"25143","100"
"8136","16393"
"14043","9364"
"46176","2867"
"8137","342"
"46172","7878"
"7038","2912"
"14044","1958"
"22158","17236"
"34108","592"
"45106","9718"
"43093","5690"
"44158","1548"
"43094","3087"
"9228","171"
"13058","5271"
"40132","49"
"47094","148"
"49124","257"
"18138","3153"
"10128","6750"
"28089","5136"
"47095","42"
"5134","52"
"49126","284"
"49125","1721"
"47096","138"
"49128","577"
"49129","976"
"49130","162"
"49127","2947"
"49131","248"
"28090","13026"
"36032","4179"
"37204","254"
"50175","1079"
"50176","302"
"28091","7683"
"30028","7839"
"19194","103"
"34109","65"
"10129","371"
"33038","2594"
"1039","221"
"18909","607"
"43095","3704"
"12080","2430"
"19195","38"
"31174","129"
"43096","152"
"6089","715"
"49132","341"
"49133","315"
"50177","323"
"48066","410"
"14045","3717"
"37205","233"
"37206","95"
"37207","429"
"42123","193"
"41065","27627"
"37208","71"
"50178","343"
"36033","15078"
"44159","54"
"44160","537"
"28092","209184"
"16132","34"
"16133","5990"
"47097","351"
"16134","5869"
"2052","571"
"18140","58020"
"16135","139"
"35013","7696"
"50179","280"
"37209","499"
"40134","902"
"50180","122"
"47098","662"
"34110","86"
"47099","158"
"19196","100"
"50181","1378"
"50182","5784"
"49134","172"
"49135","634"
"31175","75"
"49136","353"
"15051","5245"
"32051","1502"
"30029","16883"
"5135","375"
"48068","1852"
"50183","371"
"2053","3435"
"48069","17691"
"5136","89"
"44161","583"
"26098","115"
"48007","468"
"5138","326"
"5139","66"
"5140","118"
"40135","303"
"5141","100"
"5142","92"
"5143","62"
"40136","145"
"8129","634"
"8139","224"
"27033","642"
"31176","4154"
"30030","453258"
"50184","98"
"24101","399"
"47100","123"
"42124","61"
"42125","85"
"31177","335"
"50185","183"
"26099","1629"
"31178","665"
"31179","639"
"3091","470"
"7039","7085"
"26100","62"
"3092","9324"
"26101","36"
"15053","8556"
"33039","1871"
"18141","467"
"48908","308"
"31180","233"
"46177","6458"
"48071","7507"
"20057","249"
"20056","5333"
"3090","25352"
"15052","4657"
"48067","1465"
"48909","253"
"4065","495"
"42127","36"
"26102","8045"
"26103","1023"
"25145","87"
"45107","4732"
"46178","6577"
"16137","37"
"15054","39080"
"5144","72"
"5145","48"
"42128","50"
"37211","223"
"5149","103"
"5147","155"
"5148","24"
"25025","1803"
"33040","5321"
"5152","735"
"37213","94"
"37214","126"
"40138","2774"
"45108","535"
"9229","227"
"6090","932"
"37215","155"
"5153","84"
"47101","1986"
"21051","266"
"37212","112"
"5151","92"
"28093","2972"
"10130","1990"
"5154","37"
"5155","51"
"40139","281"
"45109","3609"
"5156","304"
"12081","716"
"26104","10"
"22160","275"
"5157","247"
"28094","1449"
"28095","2610"
"45110","1985"
"28096","29298"
"42129","769"
"37216","325"
"40140","103"
"40141","1049"
"5158","326"
"37217","59"
"10131","17129"
"45111","54"
"45112","2518"
"5159","226"
"5160","308"
"5161","770"
"5162","82"
"13059","228"
"45113","2106"
"5163","1954"
"10132","408"
"6091","4424"
"37218","51"
"45114","623"
"5164","16"
"8140","5977"
"50186","38"
"40142","53"
"40143","94"
"40144","23"
"1041","200"
"5165","434"
"37219","169"
"28097","129"
"5166","172"
"46179","2968"
"26105","2941"
"5167","261"
"8141","6020"
"9230","33"
"13060","298"
"19197","27"
"2054","517"
"41066","1559"
"40145","1338"
"40904","394"
"40146","328"
"23063","4517"
"10133","1292"
"5168","5119"
"28099","2918"
"31181","132"
"37221","436"
"17111","1381"
"5169","233"
"5170","55"
"25146","280"
"10134","637"
"33041","8380"
"27034","1081"
"49137","182"
"31182","34"
"9231","58"
"15055","5079"
"19198","17"
"15056","6827"
"37222","88"
"27035","215"
"9232","154"
"5171","65"
"42130","51"
"29075","21091"
"2055","1191"
"21052","5235"
"26106","84"
"18903","1050"
"36034","3841"
"21053","4117"
"40148","264"
"26107","90"
"36035","17675"
"18143","1173"
"50187","62"
"5172","180"
"4066","30663"
"18144","994"
"31088","8320"
"23064","1970"
"45115","3585"
"24102","672"
"45116","878"
"27037","1079"
"34112","41"
"6092","652"
"32052","1998"
"44163","140"
"44164","22"
"44165","217"
"15057","14263"
"39047","2556"
"42131","57"
"45117","858"
"50188","31"
"50189","961"
"33042","5179"
"8142","161"
"43097","603"
"22162","156"
"50190","830"
"3093","25651"
"46180","837"
"45118","2905"
"42132","156"
"50191","532"
"3094","18603"
"22163","537"
"14046","5379"
"47102","280"
"50192","310"
"28100","6276"
"50193","837"
"12082","13103"
"43098","492"
"45119","4902"
"45120","133"
"10135","1272"
"31183","935"
"14047","2011"
"44167","44"
"45121","11597"
"19199","21"
"31185","521"
"26109","78"
"31184","77"
"26108","301"
"25148","249"
"8143","3643"
"31186","362"
"44168","206"
"24103","274"
"17112","234"
"18145","14160"
"4067","580"
"36036","3053"
"20063","10293"
"32053","1712"
"31187","129"
"26110","182"
"29076","3702"
"30031","500"
"5173","82"
"44169","360"
"1042","1188"
"20058","953"
"31188","378"
"31189","1489"
"44171","228"
"34113","40"
"15058","36075"
"31190","50"
"8145","3692"
"8146","1810"
"8147","23904"
"25149","1810"
"45122","7880"
"44172","351"
"25150","197"
"31191","3946"
"25151","986"
"46181","25101"
"6093","5137"
"6094","1729"
"10136","303"
"35014","26580"
"19200","71"
"41067","9394"
"47103","296"
"16139","325"
"8148","3799"
"6095","11963"
"26111","291"
"46183","8281"
"31194","421"
"19201","66"
"19202","17"
"16140","20"
"28101","348"
"16141","132"
"16142","149"
"16143","15"
"9235","179"
"47104","3643"
"37223","112"
"49138","219"
"9236","35"
"47105","201"
"34114","197"
"47106","52"
"44173","120"
"46182","1771"
"12083","119"
"40149","536"
"31192","203"
"8149","1198"
"17114","35228"
"25152","167"
"4068","196"
"4069","6210"
"8144","854"
"42134","3656"
"22164","55"
"11024","8113"
"50194","104"
"24104","266"
"25153","211"
"25154","131"
"9238","1017"
"20059","11380"
"42135","75"
"12084","24859"
"3095","6894"
"48073","8400"
"3096","7507"
"33043","743"
"45123","4387"
"22165","518"
"46184","35347"
"2056","1987"
"24105","1835"
"9239","53"
"3097","2174"
"37224","199"
"31195","195"
"9241","336"
"31196","33"
"5174","75"
"50195","58"
"18146","1190"
"23065","1811"
"15059","12674"
"19203","29"
"17115","371"
"20076","10394"
"19204","180"
"40150","58"
"6096","228"
"6097","2693"
"20905","218"
"50196","114"
"50197","114"
"20060","121"
"25155","784"
"45124","2602"
"18147","5725"
"4070","2249"
"3099","77414"
"44174","463"
"20061","6022"
"8150","315"
"31197","79"
"8151","541"
"31906","4057"
"20062","1276"
"31198","47"
"45125","2662"
"12085","9076"
"15060","7500"
"38026","42029"
"31199","146"
"48075","2636"
"8152","147"
"31211","22"
"44175","125"
"8153","739"
"26112","229"
"40151","55"
"40901","561"
"15061","5671"
"48083","8395"
"28102","1244"
"3098","736"
"25156","994"
"16145","479"
"50198","53"
"24106","232"
"50199","386"
"5175","160"
"17116","428"
"34116","56"
"34901","1205"
"2057","2307"
"22167","681"
"25157","204"
"41068","17560"
"31200","918"
"45126","331"
"49139","155"
"40152","959"
"18148","1034"
"46185","434"
"48072","1314"
"32054","105233"
"27038","1018"
"27039","5151"
"15062","6282"
"33044","219686"
"1043","3386"
"15902","5101"
"8154","922"
"15064","2394"
"32055","1384"
"5176","271"
"9242","75"
"9243","75"
"32056","1748"
"15065","8384"
"9244","50"
"18150","8420"
"4071","410"
"46186","26088"
"35015","21093"
"40154","25"
"5177","149"
"37225","110"
"49141","315"
"24107","266"
"16146","82"
"16147","65"
"5178","400"
"9246","725"
"24108","379"
"9247","25"
"49143","225"
"37226","165"
"49142","261"
"24109","941"
"41069","38354"
"37228","335"
"8155","9405"
"17117","22974"
"17118","17910"
"12087","30"
"27040","3388"
"25158","2166"
"17119","91"
"17121","310"
"17120","1476"
"8156","14771"
"47109","191"
"40155","5416"
"9248","80"
"9249","53"
"34120","78412"
"37229","154"
"14048","1478"
"34121","206"
"43100","4777"
"8157","11508"
"43099","340"
"8905","2954"
"46187","1631"
"7040","416065"
"21054","10761"
"14049","21064"
"19208","41"
"35016","379925"
"46188","1024"
"22168","27"
"17123","455"
"44176","168"
"46189","590"
"16148","602"
"41070","8767"
"6098","678"
"45127","971"
"16149","171"
"10137","406"
"21055","11289"
"17124","2411"
"18151","321"
"9250","291"
"31201","201653"
"9251","434"
"44177","113"
"50200","609"
"22170","784"
"45128","3317"
"27041","2542"
"5179","226"
"8158","4145"
"16150","94"
"28104","25269"
"50201","592"
"50202","143"
"37230","251"
"37231","252"
"32057","538"
"41071","6908"
"27042","1779"
"37232","396"
"34122","126"
"24110","1259"
"27043","1366"
"29077","251"
"3100","929"
"9253","117"
"17125","162"
"19209","43"
"16151","66"
"45129","111"
"2059","334"
"34123","1885"
"19210","19"
"19211","393"
"8159","19082"
"28106","130124"
"17126","394"
"16152","33"
"6099","1346"
"5180","67"
"44178","55"
"33045","5336"
"47110","480"
"45130","352"
"4072","1110"
"9255","86"
"20064","16156"
"10138","632"
"5181","45"
"38027","7622"
"43101","163"
"37233","59"
"27044","3002"
"19212","850"
"50203","1297"
"46190","70195"
"11025","5470"
"21056","3509"
"2058","348"
"4073","371"
"28107","541"
"17128","560"
"43102","556"
"12088","61"
"21057","1159"
"34124","67"
"37234","338"
"36037","2999"
"26113","30"
"23066","5266"
"4074","4037"
"16153","1124"
"27045","1001"
"47111","1139"
"47112","3327"
"46191","2778"
"49145","237"
"40156","344"
"37235","235"
"34125","82"
"19213","74"
"3101","7699"
"41072","5194"
"17129","198"
"28108","5892"
"14050","2837"
"5182","817"
"18152","1107"
"13061","7293"
"5183","134"
"14051","1516"
"50204","3568"
"16154","6638"
"9256","484"
"34126","300"
"9259","240"
"9257","89"
"9258","175"
"47113","168"
"50205","87"
"37236","136"
"37237","350"
"37238","124"
"26114","74"
"10139","80"
"37239","214"
"41073","2018"
"23067","2919"
"3102","10128"
"49146","296"
"5184","272"
"37240","1191"
"45131","311"
"37241","168"
"37242","81"
"28109","2596"
"40157","45"
"49147","266"
"49148","283"
"18153","11394"
"37243","92"
"37244","139"
"1044","261"
"47114","5037"
"41074","3656"
"47115","297"
"39048","2142"
"3103","292"
"22172","611"
"5185","102"
"19214","73"
"6100","918"
"19215","144"
"33046","514"
"33047","1226"
"37245","353"
"37246","6260"
"9261","528"
"37247","182"
"44179","439"
"14052","10695"
"39049","319"
"22173","248"
"2060","1399"
"49149","385"
"25164","452"
"12089","7612"
"45132","3055"
"49150","130"
"17130","446"
"44180","77"
"8160","395"
"43103","1261"
"9262","169"
"16155","632"
"17132","1850"
"10140","1369"
"10141","310"
"6101","513"
"16156","97"
"44181","79"
"37248","164"
"37249","38"
"19216","143"
"34127","87"
"28110","2935"
"44182","229"
"10142","952"
"31202","5893"
"22174","556"
"22175","210"
"22176","196"
"19217","45"
"25165","347"
"24112","300"
"22177","111"
"49151","671"
"50206","572"
"32058","6275"
"43104","2770"
"37250","345"
"49152","530"
"29079","3048"
"49153","161"
"34904","320"
"37251","118"
"40158","16"
"32059","1819"
"22178","113"
"39050","292"
"10143","148"
"10144","1034"
"33048","147"
"39051","78"
"47116","448"
"16157","215"
"31203","31"
"32060","861"
"7041","2860"
"3104","34276"
"46192","997"
"2061","692"
"18154","1178"
"28111","842"
"49154","113"
"46193","11513"
"46194","20942"
"16158","666"
"13062","658"
"13063","4395"
"5186","1822"
"49155","87"
"5187","2061"
"31204","37"
"10145","147"
"50207","95"
"39052","25559"
"8161","15603"
"9265","51"
"3902","21905"
"41075","13974"
"46195","2685"
"43105","212"
"33049","6973"
"34130","217"
"50208","2362"
"47117","324"
"12090","111"
"18159","1138"
"38901","1870"
"18910","877"
"16159","212"
"40159","186"
"40160","96"
"16160","60"
"9266","106"
"8163","27272"
"9267","113"
"37252","107"
"47118","161"
"47119","89"
"43106","1017"
"25166","200"
"49158","227"
"46196","157"
"19218","50"
"9268","95"
"9269","35"
"19219","10"
"49156","232"
"42139","21"
"28112","191"
"9270","171"
"26115","23"
"37253","155"
"49157","195"
"34129","174"
"15066","4641"
"10146","1736"
"32061","1176"
"25167","287"
"3105","7966"
"18157","1457"
"18158","9930"
"50209","3973"
"50210","37"
"28113","52526"
"28114","185"
"10147","1519"
"19220","4052"
"19221","55"
"16161","48"
"43107","493"
"22181","102"
"44183","73"
"37254","184"
"31205","484"
"29080","9226"
"37255","46"
"43108","2327"
"8164","1256"
"22182","283"
"3106","693"
"17133","1683"
"17134","288"
"25911","506"
"10148","39913"
"50211","306"
"10149","492"
"50212","34"
"50213","106"
"48077","4331"
"30032","3847"
"44184","43"
"25168","648"
"12093","202"
"25169","191"
"8165","2193"
"46199","7978"
"8166","1095"
"43109","3904"
"43110","318"
"43111","2839"
"25171","2984"
"46202","24433"
"46200","2543"
"46203","4452"
"7044","13475"
"12094","1211"
"34131","60"
"34132","129"
"34133","109"
"24113","373"
"49160","40"
"49159","295"
"13064","2626"
"3901","2705"
"19222","109"
"44185","110"
"43112","313"
"32063","2067"
"27047","1648"
"15067","9338"
"36041","17082"
"27046","1609"
"24114","3224"
"39053","232"
"45133","3848"
"39054","5896"
"22184","200"
"34134","38"
"18161","276"
"8167","8479"
"46197","2472"
"7042","16283"
"47121","597"
"3107","4965"
"18162","1756"
"34135","470"
"50214","22"
"24115","64674"
"33050","586"
"43113","505"
"25030","157"
"17135","529"
"25173","2220"
"8182","3830"
"36043","5494"
"36042","22877"
"15068","5502"
"36044","3052"
"15069","7777"
"32064","511"
"27048","2264"
"15070","10138"
"36038","83029"
"43141","117"
"8168","532"
"17136","266"
"25172","2601"
"23069","6235"
"32062","815"
"17137","4621"
"43114","439"
"7043","5502"
"36039","19848"
"17140","970"
"10150","355"
"16162","22"
"36040","2940"
"17138","1075"
"12091","197"
"25174","728"
"44187","235"
"10151","218"
"16163","59"
"47122","2432"
"42140","14"
"45134","2209"
"49162","178"
"15071","9171"
"27049","1471"
"48078","45766"
"18163","382"
"13065","3532"
"24116","415"
"14053","7325"
"39055","1343"
"46198","1046"
"5188","42"
"19223","114"
"37256","211"
"42141","123"
"2062","430"
"5189","453"
"16165","56"
"9272","287"
"34136","174"
"47123","539"
"47124","482"
"42142","56"
"22186","228"
"5190","49"
"23070","4673"
"2901","2797"
"19224","105"
"19225","1303"
"34137","24"
"2064","409"
"16166","292"
"49163","224"
"14054","17210"
"2063","1585"
"44189","50"
"16908","180"
"16167","323"
"37257","51"
"50215","21"
"44190","65"
"2065","481"
"28115","86422"
"50216","296"
"13066","3553"
"47125","49"
"49164","163"
"10152","475"
"24117","431"
"28116","1147"
"16169","49"
"13067","372"
"40161","57"
"9273","55"
"34139","191"
"26117","3871"
"43115","152"
"40162","523"
"19226","49"
"28117","117"
"43116","589"
"50217","563"
"26118","75"
"49165","53"
"24118","107"
"11026","5605"
"9274","1163"
"19227","73"
"5191","124"
"43117","183"
"8169","64599"
"43118","738"
"8171","2569"
"8170","532"
"25175","219"
"33051","8113"
"25176","385"
"25177","432"
"26119","214"
"8230","10448"
"8172","28119"
"9275","162"
"17139","1788"
"24119","788"
"16170","896"
"14055","22408"
"24120","340"
"33052","744"
"16171","2437"
"25179","231"
"41076","2603"
"46205","19495"
"50218","118"
"6102","1184"
"50219","6303"
"16172","384"
"45135","5168"
"12092","158"
"9276","506"
"37258","162"
"19228","40"
"22187","383"
"41077","10979"
"18164","2250"
"13068","1178"
"21058","3073"
"44191","897"
"6103","5845"
"6104","741"
"28118","65"
"24121","681"
"41078","2991"
"45136","7861"
"6107","1836"
"40163","43"
"37259","39"
"46201","62"
"49166","1373"
"6108","2709"
"34140","100"
"19229","58"
"44192","457"
"37260","149"
"6105","685"
"13069","694"
"6106","490"
"41079","11868"
"16174","181"
"45137","2140"
"49167","184"
"6902","2021"
"50220","44"
"24122","1500"
"23071","2159"
"22188","89"
"45138","1246"
"37261","230"
"14056","30048"
"22902","255"
"31206","2840"
"39056","2854"
"9277","110"
"28902","679"
"23072","2268"
"37262","79"
"5192","106"
"37263","370"
"38028","30468"
"45139","156"
"10153","317"
"11027","88405"
"35017","40753"
"13070","924"
"30033","15394"
"21059","282"
"11028","41627"
"37264","57"
"11029","6941"
"22189","212"
"13071","47035"
"44193","109"
"31207","351"
"22190","161"
"22193","318"
"46204","8630"
"8175","4178"
"17141","9258"
"8174","526"
"25180","276"
"43119","1149"
"7045","2012"
"25181","255"
"25182","1355"
"8176","210"
"29081","301"
"45140","1508"
"18165","5429"
"4075","10055"
"21060","15242"
"38029","2110"
"38030","2506"
"32065","693"
"47126","46"
"4076","1618"
"50221","35"
"18167","2293"
"8177","53"
"17142","3724"
"46101","988"
"46102","24760"
"46103","1636"
"46104","2212"
"3060","122"
"26120","2058"
"9279","231"
"18168","933"
"19230","814"
"17043","191"
"45141","986"
"43120","507"
"46206","670"
"23073","5209"
"22195","280"
"28119","3439"
"42148","9"
"6109","4597"
"24123","735"
"24124","362"
"9281","151"
"34141","263"
"42144","489"
"24125","351"
"9280","27"
"9283","46"
"9287","263"
"9288","112"
"45142","11030"
"9289","1658"
"16175","7586"
"42145","146"
"9292","76"
"47127","163"
"9294","112"
"47129","1028"
"34143","179"
"47130","108"
"49170","101"
"9901","373"
"9295","54"
"47128","65"
"49168","103"
"49169","32"
"9298","81"
"9301","813"
"9297","370"
"32066","619"
"50222","1939"
"27050","3207"
"33053","1158"
"49171","656"
"45143","1527"
"27056","1501"
"49172","521"
"26121","32"
"9302","105"
"47131","177"
"49173","369"
"9303","81"
"42149","453"
"9304","220"
"17143","178"
"16176","44"
"3109","4498"
"44194","138"
"46207","8941"
"46208","1345"
"46209","2335"
"3110","653"
"46210","462"
"37265","218"
"4077","316"
"32067","1266"
"8178","548"
"39057","2876"
"14057","7493"
"32068","1584"
"47132","43"
"40164","205"
"28120","1664"
"26122","144"
"39058","931"
"43121","781"
"5193","182"
"46212","2154"
"46211","2461"
"41080","1503"
"45144","922"
"40181","5241"
"38031","36402"
"10154","214"
"42151","42"
"9306","102"
"40165","81"
"19231","11"
"45145","4262"
"2066","242"
"19232","58"
"42152","79"
"26123","143"
"9307","115"
"9308","66"
"37266","75"
"36045","29218"
"3111","7869"
"28121","260"
"17144","269"
"24127","280"
"33054","1826"
"9309","340"
"16177","118"
"6110","153"
"39059","9003"
"9310","15"
"34146","53"
"3112","1160"
"8179","780"
"42153","14"
"50223","1086"
"40166","300"
"6111","616"
"43122","157"
"47133","3788"
"34147","187"
"19233","90"
"42154","104"
"39060","8384"
"49174","156"
"46213","20254"
"34149","18"
"34151","151"
"6112","443"
"45146","104"
"50224","67"
"19234","48"
"37267","194"
"42155","149"
"9311","63"
"13072","941"
"43123","104373"
"49175","249"
"34152","152"
